ShowID,Date,Gross,Attendance,% Capacity,# Previews,# Perf.
the-color-purple-499928,06-Mar-16,"$722,487",7039,84%,0,8
the-color-purple-499928,13-Mar-16,"$742,916",7168,85%,0,8
the-color-purple-499928,20-Mar-16,"$768,846",7439,88%,0,8
the-color-purple-499928,27-Mar-16,"$819,292",7668,91%,0,8
the-color-purple-499928,03-Apr-16,"$757,240",7549,90%,0,8
the-color-purple-499928,10-Apr-16,"$694,145",6832,81%,0,8
the-color-purple-499928,17-Apr-16,"$696,493",6752,80%,0,8
the-color-purple-499928,24-Apr-16,"$769,765",7306,87%,0,8
the-color-purple-499928,01-May-16,"$879,248",8245,98%,0,8
the-color-purple-499928,08-May-16,"$967,352",8330,99%,0,8
the-color-purple-499928,15-May-16,"$604,552",6976,83%,0,8
the-color-purple-499928,22-May-16,"$661,167",7664,91%,0,8
the-drowsy-chaperone-412775,03-Jun-07,"$494,336",6781,53%,0,8
the-drowsy-chaperone-412775,10-Jun-07,"$593,483",8162,63%,0,8
the-drowsy-chaperone-412775,17-Jun-07,"$549,604",7948,62%,0,8
the-drowsy-chaperone-412775,24-Jun-07,"$599,469",8737,68%,0,8
the-drowsy-chaperone-412775,01-Jul-07,"$531,878",8151,63%,0,8
the-drowsy-chaperone-412775,08-Jul-07,"$546,616",8730,68%,0,8
the-drowsy-chaperone-412775,15-Jul-07,"$523,516",7988,62%,0,8
the-drowsy-chaperone-412775,22-Jul-07,"$562,669",8813,68%,0,8
the-drowsy-chaperone-412775,29-Jul-07,"$561,985",8840,69%,0,8
the-drowsy-chaperone-412775,05-Aug-07,"$579,122",9259,72%,0,8
the-drowsy-chaperone-412775,12-Aug-07,"$551,686",8829,69%,0,8
the-drowsy-chaperone-412775,19-Aug-07,"$547,131",8575,67%,0,8
the-drowsy-chaperone-412775,26-Aug-07,"$444,149",7426,58%,0,8
the-drowsy-chaperone-412775,02-Sep-07,"$523,623",7980,62%,0,8
the-drowsy-chaperone-412775,09-Sep-07,"$430,666",7237,56%,0,8
the-drowsy-chaperone-412775,16-Sep-07,"$487,005",8256,64%,0,8
the-drowsy-chaperone-412775,23-Sep-07,"$443,451",7251,56%,0,8
the-drowsy-chaperone-412775,30-Sep-07,"$507,312",8257,64%,0,8
the-drowsy-chaperone-412775,07-Oct-07,"$515,766",7648,59%,0,8
the-drowsy-chaperone-412775,14-Oct-07,"$628,505",9636,75%,0,8
the-drowsy-chaperone-412775,21-Oct-07,"$605,832",9264,72%,0,8
the-drowsy-chaperone-412775,28-Oct-07,"$498,972",7833,61%,0,8
the-drowsy-chaperone-412775,04-Nov-07,"$369,051",6673,52%,0,8
the-drowsy-chaperone-412775,11-Nov-07,"$190,529",4168,65%,0,4
the-drowsy-chaperone-412775,02-Dec-07,"$331,158",4713,49%,0,6
the-drowsy-chaperone-412775,09-Dec-07,"$426,555",6287,49%,0,8
the-drowsy-chaperone-412775,16-Dec-07,"$336,058",5069,39%,0,8
the-drowsy-chaperone-412775,23-Dec-07,"$399,531",6856,53%,0,8
the-drowsy-chaperone-412775,30-Dec-07,"$782,892",10631,82%,0,8
the-drowsy-chaperone-412775,04-Jun-06,"$735,905",9560,74%,0,8
the-drowsy-chaperone-412775,11-Jun-06,"$911,691",11156,87%,0,8
the-drowsy-chaperone-412775,18-Jun-06,"$1,016,050",12238,95%,0,8
the-drowsy-chaperone-412775,25-Jun-06,"$1,032,260",12263,95%,0,8
the-drowsy-chaperone-412775,02-Jul-06,"$968,059",11447,89%,0,8
the-drowsy-chaperone-412775,09-Jul-06,"$913,491",10794,84%,0,8
the-drowsy-chaperone-412775,16-Jul-06,"$952,371",10787,84%,0,8
the-drowsy-chaperone-412775,23-Jul-06,"$908,802",10180,79%,0,8
the-drowsy-chaperone-412775,30-Jul-06,"$881,457",10041,78%,0,8
the-drowsy-chaperone-412775,06-Aug-06,"$874,051",10232,79%,0,8
the-drowsy-chaperone-412775,13-Aug-06,"$968,982",11314,88%,0,8
the-drowsy-chaperone-412775,20-Aug-06,"$885,262",10522,82%,0,8
the-drowsy-chaperone-412775,27-Aug-06,"$865,913",10421,81%,0,8
the-drowsy-chaperone-412775,03-Sep-06,"$968,177",11451,89%,0,8
the-drowsy-chaperone-412775,10-Sep-06,"$816,005",10268,80%,0,8
the-drowsy-chaperone-412775,17-Sep-06,"$912,615",11698,91%,0,8
the-drowsy-chaperone-412775,24-Sep-06,"$890,480",11317,88%,0,8
the-drowsy-chaperone-412775,01-Oct-06,"$966,417",11911,92%,0,8
the-drowsy-chaperone-412775,08-Oct-06,"$1,047,479",12311,96%,0,8
the-drowsy-chaperone-412775,15-Oct-06,"$1,007,682",12471,97%,0,8
the-drowsy-chaperone-412775,22-Oct-06,"$1,009,468",12406,96%,0,8
the-drowsy-chaperone-412775,29-Oct-06,"$970,964",12111,94%,0,8
the-drowsy-chaperone-412775,05-Nov-06,"$862,819",10749,83%,0,8
the-drowsy-chaperone-412775,12-Nov-06,"$946,388",11010,85%,0,8
the-drowsy-chaperone-412775,19-Nov-06,"$908,573",10960,85%,0,8
the-drowsy-chaperone-412775,26-Nov-06,"$1,031,638",11477,89%,0,8
the-drowsy-chaperone-412775,03-Dec-06,"$1,016,860",11412,89%,0,8
the-drowsy-chaperone-412775,10-Dec-06,"$1,073,881",11987,93%,0,8
the-drowsy-chaperone-412775,17-Dec-06,"$921,735",10647,83%,0,8
the-drowsy-chaperone-412775,24-Dec-06,"$677,007",8241,73%,0,7
the-drowsy-chaperone-412775,31-Dec-06,"$1,381,180",13665,94%,0,9
the-drowsy-chaperone-412775,07-Jan-07,"$852,133",11526,89%,0,8
the-drowsy-chaperone-412775,14-Jan-07,"$812,248",10411,81%,0,8
the-drowsy-chaperone-412775,21-Jan-07,"$669,889",8826,68%,0,8
the-drowsy-chaperone-412775,28-Jan-07,"$689,805",8997,70%,0,8
the-drowsy-chaperone-412775,04-Feb-07,"$670,110",9903,77%,0,8
the-drowsy-chaperone-412775,11-Feb-07,"$630,429",8483,66%,0,8
the-drowsy-chaperone-412775,18-Feb-07,"$793,242",10178,79%,0,8
the-drowsy-chaperone-412775,25-Feb-07,"$792,871",10815,84%,0,8
the-drowsy-chaperone-412775,04-Mar-07,"$631,482",8856,69%,0,8
the-drowsy-chaperone-412775,11-Mar-07,"$725,614",9423,73%,0,8
the-drowsy-chaperone-412775,18-Mar-07,"$828,384",11306,88%,0,8
the-drowsy-chaperone-412775,25-Mar-07,"$776,978",10006,78%,0,8
the-drowsy-chaperone-412775,01-Apr-07,"$711,953",9587,74%,0,8
the-drowsy-chaperone-412775,08-Apr-07,"$878,790",11784,91%,0,8
the-drowsy-chaperone-412775,15-Apr-07,"$876,508",11363,88%,0,8
the-drowsy-chaperone-412775,22-Apr-07,"$766,491",10264,80%,0,8
the-drowsy-chaperone-412775,29-Apr-07,"$720,036",10001,78%,0,8
the-drowsy-chaperone-412775,06-May-07,"$637,806",8918,69%,0,8
the-drowsy-chaperone-412775,13-May-07,"$575,711",8016,62%,0,8
the-drowsy-chaperone-412775,20-May-07,"$663,051",8935,69%,0,8
the-drowsy-chaperone-412775,27-May-07,"$586,164",8280,64%,0,8
the-drowsy-chaperone-412775,09-Apr-06,"$342,398",9930,77%,8,0
the-drowsy-chaperone-412775,16-Apr-06,"$438,456",10566,82%,8,0
the-drowsy-chaperone-412775,23-Apr-06,"$459,334",10603,82%,8,0
the-drowsy-chaperone-412775,30-Apr-06,"$401,652",10934,85%,8,0
the-drowsy-chaperone-412775,07-May-06,"$480,630",9583,74%,0,8
the-drowsy-chaperone-412775,14-May-06,"$633,072",10559,82%,0,8
the-drowsy-chaperone-412775,21-May-06,"$790,020",11931,93%,0,8
the-drowsy-chaperone-412775,28-May-06,"$843,619",12946,100%,0,8
the-frogs-13591,27-Jun-04,"$312,750",6071,97%,6,0
the-frogs-13591,04-Jul-04,"$419,222",8078,97%,8,0
the-frogs-13591,11-Jul-04,"$455,826",8100,97%,8,0
the-frogs-13591,18-Jul-04,"$457,753",8112,97%,8,0
the-frogs-13591,25-Jul-04,"$475,716",7365,88%,4,4
the-frogs-13591,01-Aug-04,"$596,162",8096,97%,0,8
the-frogs-13591,08-Aug-04,"$629,110",8124,97%,0,8
the-frogs-13591,15-Aug-04,"$575,116",7882,95%,0,8
the-frogs-13591,22-Aug-04,"$553,056",7549,91%,0,8
the-frogs-13591,29-Aug-04,"$442,899",6164,74%,0,8
the-frogs-13591,05-Sep-04,"$383,814",5556,67%,0,8
the-frogs-13591,12-Sep-04,"$432,657",6361,76%,0,8
the-frogs-13591,19-Sep-04,"$468,577",7197,86%,0,8
the-frogs-13591,26-Sep-04,"$483,082",7538,90%,0,8
the-frogs-13591,03-Oct-04,"$491,948",7349,88%,0,8
the-frogs-13591,10-Oct-04,"$513,792",7498,90%,0,8
the-full-monty-12548,02-Jun-02,"$301,253",5290,61%,0,8
the-full-monty-12548,09-Jun-02,"$346,538",6008,69%,0,8
the-full-monty-12548,16-Jun-02,"$331,947",5543,64%,0,8
the-full-monty-12548,23-Jun-02,"$392,609",7183,83%,0,8
the-full-monty-12548,30-Jun-02,"$379,773",6936,80%,0,8
the-full-monty-12548,07-Jul-02,"$295,972",5814,67%,0,8
the-full-monty-12548,14-Jul-02,"$343,791",6558,75%,0,8
the-full-monty-12548,21-Jul-02,"$335,778",6862,79%,0,8
the-full-monty-12548,28-Jul-02,"$357,950",7375,85%,0,8
the-full-monty-12548,04-Aug-02,"$327,737",6778,78%,0,8
the-full-monty-12548,11-Aug-02,"$389,284",8064,93%,0,8
the-full-monty-12548,18-Aug-02,"$392,735",7801,90%,0,8
the-full-monty-12548,25-Aug-02,"$394,528",7840,90%,0,8
the-full-monty-12548,01-Sep-02,"$471,602",8674,100%,0,8
the-full-monty-12548,03-Jun-01,"$491,090",7758,89%,0,8
the-full-monty-12548,10-Jun-01,"$542,074",8252,95%,0,8
the-full-monty-12548,17-Jun-01,"$562,027",8342,96%,0,8
the-full-monty-12548,24-Jun-01,"$582,282",8407,97%,0,8
the-full-monty-12548,01-Jul-01,"$554,997",7785,89%,0,8
the-full-monty-12548,08-Jul-01,"$492,110",7615,87%,0,8
the-full-monty-12548,15-Jul-01,"$559,160",7976,92%,0,8
the-full-monty-12548,22-Jul-01,"$579,774",8182,94%,0,8
the-full-monty-12548,29-Jul-01,"$577,394",8130,93%,0,8
the-full-monty-12548,05-Aug-01,"$563,894",7967,92%,0,8
the-full-monty-12548,12-Aug-01,"$543,070",7802,90%,0,8
the-full-monty-12548,19-Aug-01,"$558,816",8072,93%,0,8
the-full-monty-12548,26-Aug-01,"$519,060",7673,88%,0,8
the-full-monty-12548,02-Sep-01,"$536,403",8185,94%,0,8
the-full-monty-12548,09-Sep-01,"$487,015",7818,90%,0,8
the-full-monty-12548,16-Sep-01,"$109,492",1821,33%,0,5
the-full-monty-12548,23-Sep-01,"$371,393",5977,69%,0,8
the-full-monty-12548,30-Sep-01,"$463,037",7336,84%,0,8
the-full-monty-12548,07-Oct-01,"$523,477",8079,93%,0,8
the-full-monty-12548,14-Oct-01,"$495,773",7757,89%,0,8
the-full-monty-12548,21-Oct-01,"$515,462",8032,92%,0,8
the-full-monty-12548,28-Oct-01,"$511,858",8599,99%,0,8
the-full-monty-12548,04-Nov-01,"$451,055",7668,88%,0,8
the-full-monty-12548,11-Nov-01,"$521,016",8104,93%,0,8
the-full-monty-12548,18-Nov-01,"$480,673",7492,86%,0,8
the-full-monty-12548,25-Nov-01,"$524,674",7952,91%,0,8
the-full-monty-12548,02-Dec-01,"$492,297",7421,85%,0,8
the-full-monty-12548,09-Dec-01,"$553,970",8259,95%,0,8
the-full-monty-12548,16-Dec-01,"$485,893",7519,86%,0,8
the-full-monty-12548,23-Dec-01,"$421,223",6835,79%,0,8
the-full-monty-12548,30-Dec-01,"$726,269",9841,101%,0,9
the-full-monty-12548,06-Jan-02,"$386,127",6413,84%,0,7
the-full-monty-12548,13-Jan-02,"$451,997",7949,91%,0,8
the-full-monty-12548,20-Jan-02,"$475,728",8259,95%,0,8
the-full-monty-12548,27-Jan-02,"$449,077",7684,88%,0,8
the-full-monty-12548,03-Feb-02,"$402,660",7381,85%,0,8
the-full-monty-12548,10-Feb-02,"$424,164",7582,87%,0,8
the-full-monty-12548,17-Feb-02,"$466,017",7625,88%,0,8
the-full-monty-12548,24-Feb-02,"$484,314",8474,97%,0,8
the-full-monty-12548,03-Mar-02,"$432,443",7891,91%,0,8
the-full-monty-12548,10-Mar-02,"$468,905",8491,98%,0,8
the-full-monty-12548,17-Mar-02,"$454,532",8095,93%,0,8
the-full-monty-12548,24-Mar-02,"$454,605",7564,87%,0,8
the-full-monty-12548,31-Mar-02,"$466,619",8067,93%,0,8
the-full-monty-12548,07-Apr-02,"$465,674",7966,92%,0,8
the-full-monty-12548,14-Apr-02,"$368,215",6337,73%,0,8
the-full-monty-12548,21-Apr-02,"$416,439",7067,81%,0,8
the-full-monty-12548,28-Apr-02,"$416,168",7009,81%,0,8
the-full-monty-12548,05-May-02,"$358,068",6106,70%,0,8
the-full-monty-12548,12-May-02,"$319,632",5618,65%,0,8
the-full-monty-12548,19-May-02,"$421,869",7002,80%,0,8
the-full-monty-12548,26-May-02,"$378,692",6487,75%,0,8
the-full-monty-12548,01-Oct-00,"$313,756",7090,84%,8,0
the-full-monty-12548,08-Oct-00,"$372,272",6016,71%,8,0
the-full-monty-12548,15-Oct-00,"$385,034",6644,78%,8,0
the-full-monty-12548,22-Oct-00,"$468,173",7189,85%,8,0
the-full-monty-12548,29-Oct-00,"$414,625",8325,98%,3,5
the-full-monty-12548,05-Nov-00,"$505,377",7925,91%,0,8
the-full-monty-12548,12-Nov-00,"$558,937",7998,92%,0,8
the-full-monty-12548,19-Nov-00,"$576,786",8129,93%,0,8
the-full-monty-12548,26-Nov-00,"$634,823",8162,94%,0,8
the-full-monty-12548,03-Dec-00,"$596,581",7761,89%,0,8
the-full-monty-12548,10-Dec-00,"$646,977",8444,97%,0,8
the-full-monty-12548,17-Dec-00,"$628,073",8519,98%,0,8
the-full-monty-12548,24-Dec-00,"$499,917",6769,89%,0,7
the-full-monty-12548,31-Dec-00,"$756,073",10005,102%,0,9
the-full-monty-12548,07-Jan-01,"$536,046",7697,88%,0,8
the-full-monty-12548,14-Jan-01,"$542,117",7530,87%,0,8
the-full-monty-12548,21-Jan-01,"$494,491",7102,82%,0,8
the-full-monty-12548,28-Jan-01,"$508,657",7840,90%,0,8
the-full-monty-12548,04-Feb-01,"$469,370",7302,84%,0,8
the-full-monty-12548,11-Feb-01,"$491,059",7542,87%,0,8
the-full-monty-12548,18-Feb-01,"$520,405",7721,89%,0,8
the-full-monty-12548,25-Feb-01,"$518,367",7900,91%,0,8
the-full-monty-12548,04-Mar-01,"$455,206",7330,84%,0,8
the-full-monty-12548,11-Mar-01,"$491,155",7439,85%,0,8
the-full-monty-12548,18-Mar-01,"$505,893",8146,94%,0,8
the-full-monty-12548,25-Mar-01,"$508,138",7846,90%,0,8
the-full-monty-12548,01-Apr-01,"$495,870",7729,89%,0,8
the-full-monty-12548,08-Apr-01,"$464,282",7695,88%,0,8
the-full-monty-12548,15-Apr-01,"$514,402",8345,96%,0,8
the-full-monty-12548,22-Apr-01,"$544,937",8366,96%,0,8
the-full-monty-12548,29-Apr-01,"$515,527",8228,95%,0,8
the-full-monty-12548,06-May-01,"$496,358",8165,94%,0,8
the-full-monty-12548,13-May-01,"$516,685",8208,94%,0,8
the-full-monty-12548,20-May-01,"$540,720",8053,93%,0,8
the-full-monty-12548,27-May-01,"$554,762",8431,97%,0,8
the-gershwins-fascinating-rhythm-7299,04-Apr-99,"$66,006",1543,36%,4,0
the-gershwins-fascinating-rhythm-7299,11-Apr-99,"$183,783",5602,65%,8,0
the-gershwins-fascinating-rhythm-7299,18-Apr-99,"$160,530",4601,53%,8,0
the-gershwins-fascinating-rhythm-7299,25-Apr-99,"$163,052",4246,49%,7,1
the-gershwins-fascinating-rhythm-7299,02-May-99,"$198,352",5230,61%,0,8
the-gershwins-fascinating-rhythm-7299,09-May-99,"$198,969",5233,61%,0,8
the-gershwins-porgy-and-bess-490541,03-Jun-12,"$514,894",6499,61%,0,8
the-gershwins-porgy-and-bess-490541,10-Jun-12,"$582,111",7354,69%,0,8
the-gershwins-porgy-and-bess-490541,17-Jun-12,"$655,364",7975,75%,0,8
the-gershwins-porgy-and-bess-490541,24-Jun-12,"$529,027",6140,57%,0,8
the-gershwins-porgy-and-bess-490541,01-Jul-12,"$462,497",5166,48%,0,8
the-gershwins-porgy-and-bess-490541,08-Jul-12,"$553,531",6660,62%,0,8
the-gershwins-porgy-and-bess-490541,15-Jul-12,"$550,485",6367,60%,0,8
the-gershwins-porgy-and-bess-490541,22-Jul-12,"$546,647",6066,57%,0,8
the-gershwins-porgy-and-bess-490541,29-Jul-12,"$583,774",6696,63%,0,8
the-gershwins-porgy-and-bess-490541,05-Aug-12,"$532,547",6100,57%,0,8
the-gershwins-porgy-and-bess-490541,12-Aug-12,"$495,426",5736,54%,0,8
the-gershwins-porgy-and-bess-490541,19-Aug-12,"$524,067",5989,56%,0,8
the-gershwins-porgy-and-bess-490541,26-Aug-12,"$508,069",6321,59%,0,8
the-gershwins-porgy-and-bess-490541,02-Sep-12,"$574,830",6544,61%,0,8
the-gershwins-porgy-and-bess-490541,09-Sep-12,"$610,897",6986,65%,0,8
the-gershwins-porgy-and-bess-490541,16-Sep-12,"$794,242",8867,83%,0,8
the-gershwins-porgy-and-bess-490541,23-Sep-12,"$891,566",9281,87%,0,8
the-gershwins-porgy-and-bess-490541,18-Dec-11,"$292,703",2564,95%,2,0
the-gershwins-porgy-and-bess-490541,25-Dec-11,"$671,901",6911,73%,7,0
the-gershwins-porgy-and-bess-490541,01-Jan-12,"$817,960",6983,65%,8,0
the-gershwins-porgy-and-bess-490541,08-Jan-12,"$862,527",8944,83%,8,0
the-gershwins-porgy-and-bess-490541,15-Jan-12,"$853,017",9744,90%,3,5
the-gershwins-porgy-and-bess-490541,22-Jan-12,"$878,884",9404,87%,0,8
the-gershwins-porgy-and-bess-490541,29-Jan-12,"$921,404",10361,96%,0,8
the-gershwins-porgy-and-bess-490541,05-Feb-12,"$905,134",10120,95%,0,8
the-gershwins-porgy-and-bess-490541,12-Feb-12,"$818,346",8521,80%,0,8
the-gershwins-porgy-and-bess-490541,19-Feb-12,"$858,959",8789,82%,0,8
the-gershwins-porgy-and-bess-490541,26-Feb-12,"$881,225",9284,87%,0,8
the-gershwins-porgy-and-bess-490541,04-Mar-12,"$639,026",6854,64%,0,8
the-gershwins-porgy-and-bess-490541,11-Mar-12,"$686,715",7314,68%,0,8
the-gershwins-porgy-and-bess-490541,18-Mar-12,"$552,104",6107,57%,0,8
the-gershwins-porgy-and-bess-490541,25-Mar-12,"$687,792",7356,69%,0,8
the-gershwins-porgy-and-bess-490541,01-Apr-12,"$622,297",6772,63%,0,8
the-gershwins-porgy-and-bess-490541,08-Apr-12,"$488,030",5158,48%,0,8
the-gershwins-porgy-and-bess-490541,15-Apr-12,"$615,553",6671,62%,0,8
the-gershwins-porgy-and-bess-490541,22-Apr-12,"$533,268",6016,56%,0,8
the-gershwins-porgy-and-bess-490541,29-Apr-12,"$558,173",6237,58%,0,8
the-gershwins-porgy-and-bess-490541,06-May-12,"$492,622",5747,54%,0,8
the-gershwins-porgy-and-bess-490541,13-May-12,"$571,166",6515,61%,0,8
the-gershwins-porgy-and-bess-490541,20-May-12,"$654,103",9019,84%,0,8
the-gershwins-porgy-and-bess-490541,27-May-12,"$608,570",7846,73%,0,8
the-great-gatsby-538662,26-May-24,"$1,180,828",11079,93%,0,8
the-great-gatsby-538662,02-Jun-24,"$1,103,463",10418,88%,0,8
the-great-gatsby-538662,09-Jun-24,"$1,172,167",11094,93%,0,8
the-great-gatsby-538662,16-Jun-24,"$1,155,615",10900,92%,0,8
the-great-gatsby-538662,23-Jun-24,"$1,333,401",11677,98%,0,8
the-great-gatsby-538662,30-Jun-24,"$1,271,712",11650,98%,0,8
the-great-gatsby-538662,07-Jul-24,"$1,129,274",11632,98%,0,8
the-great-gatsby-538662,14-Jul-24,"$1,237,083",11630,98%,0,8
the-great-gatsby-538662,21-Jul-24,"$1,263,510",11614,98%,0,8
the-great-gatsby-538662,28-Jul-24,"$1,265,893",11801,99%,0,8
the-great-gatsby-538662,04-Aug-24,"$1,279,572",11697,98%,0,8
the-great-gatsby-538662,11-Aug-24,"$1,253,805",11755,99%,0,8
the-great-gatsby-538662,18-Aug-24,"$1,110,957",11272,95%,0,8
the-great-gatsby-538662,25-Aug-24,"$1,083,128",10858,91%,0,8
the-great-gatsby-538662,01-Sep-24,"$1,174,354",10993,93%,0,8
the-great-gatsby-538662,08-Sep-24,"$983,950",10354,87%,0,8
the-great-gatsby-538662,15-Sep-24,"$1,107,826",11325,95%,0,8
the-great-gatsby-538662,22-Sep-24,"$966,332",9838,83%,0,8
the-great-gatsby-538662,29-Sep-24,"$990,683",10185,86%,0,8
the-great-gatsby-538662,06-Oct-24,"$1,049,793",10193,86%,0,8
the-great-gatsby-538662,13-Oct-24,"$1,271,486",11178,94%,0,8
the-great-gatsby-538662,20-Oct-24,"$1,266,300",11084,93%,0,8
the-great-gatsby-538662,27-Oct-24,"$1,118,766",10535,89%,0,8
the-great-gatsby-538662,03-Nov-24,"$961,276",9562,80%,0,8
the-great-gatsby-538662,10-Nov-24,"$1,200,392",10646,90%,0,8
the-great-gatsby-538662,17-Nov-24,"$1,044,130",9593,81%,0,8
the-great-gatsby-538662,24-Nov-24,"$1,177,649",10069,85%,0,8
the-great-gatsby-538662,01-Dec-24,"$1,656,686",11117,94%,0,8
the-great-gatsby-538662,08-Dec-24,"$1,460,215",11307,95%,0,8
the-great-gatsby-538662,15-Dec-24,"$1,568,955",11481,97%,0,8
the-great-gatsby-538662,22-Dec-24,"$1,774,769",11732,99%,0,8
the-great-gatsby-538662,29-Dec-24,"$2,618,359",13252,99%,0,9
the-great-gatsby-538662,05-Jan-25,"$1,889,677",10395,100%,0,7
the-great-gatsby-538662,12-Jan-25,"$1,543,854",10976,92%,0,8
the-great-gatsby-538662,19-Jan-25,"$1,856,068",11253,95%,0,8
the-great-gatsby-538662,26-Jan-25,"$1,133,144",10542,89%,0,8
the-great-gatsby-538662,02-Feb-25,"$1,110,481",11060,93%,0,8
the-great-gatsby-538662,31-Mar-24,"$433,640",2970,100%,2,0
the-great-gatsby-538662,07-Apr-24,"$1,122,972",10395,100%,7,0
the-great-gatsby-538662,14-Apr-24,"$944,477",9670,93%,7,0
the-great-gatsby-538662,21-Apr-24,"$1,033,970",11308,95%,8,0
the-great-gatsby-538662,28-Apr-24,"$1,028,276",11612,98%,3,5
the-great-gatsby-538662,05-May-24,"$1,049,784",9925,84%,0,8
the-great-gatsby-538662,12-May-24,"$1,180,502",10787,91%,0,8
the-great-gatsby-538662,19-May-24,"$1,279,656",11602,98%,0,8
the-heart-of-rock-and-roll-538376,26-May-24,"$309,673",5438,64%,0,8
the-heart-of-rock-and-roll-538376,02-Jun-24,"$257,487",4917,58%,0,8
the-heart-of-rock-and-roll-538376,09-Jun-24,"$272,051",4698,56%,0,8
the-heart-of-rock-and-roll-538376,16-Jun-24,"$272,487",4309,51%,0,8
the-heart-of-rock-and-roll-538376,23-Jun-24,"$400,521",5732,68%,0,8
the-heart-of-rock-and-roll-538376,31-Mar-24,"$139,145",1945,91%,2,0
the-heart-of-rock-and-roll-538376,07-Apr-24,"$270,607",5569,74%,7,0
the-heart-of-rock-and-roll-538376,14-Apr-24,"$214,590",5555,74%,7,0
the-heart-of-rock-and-roll-538376,21-Apr-24,"$262,179",6910,81%,8,0
the-heart-of-rock-and-roll-538376,28-Apr-24,"$371,485",5860,68%,0,8
the-heart-of-rock-and-roll-538376,05-May-24,"$287,056",6044,71%,0,8
the-heart-of-rock-and-roll-538376,12-May-24,"$319,030",5885,70%,0,8
the-heart-of-rock-and-roll-538376,19-May-24,"$287,229",5207,62%,0,8
the-king-and-i-4673,08-Jun-97,"$450,909",8479,81%,0,8
the-king-and-i-4673,15-Jun-97,"$456,966",8694,83%,0,8
the-king-and-i-4673,22-Jun-97,"$484,849",9124,87%,0,8
the-king-and-i-4673,29-Jun-97,"$452,921",9104,87%,0,8
the-king-and-i-4673,06-Jul-97,"$346,702",7436,71%,0,8
the-king-and-i-4673,13-Jul-97,"$381,713",9007,86%,0,8
the-king-and-i-4673,20-Jul-97,"$389,914",8393,80%,0,8
the-king-and-i-4673,27-Jul-97,"$404,199",8734,83%,0,8
the-king-and-i-4673,03-Aug-97,"$443,012",9578,91%,0,8
the-king-and-i-4673,10-Aug-97,"$430,066",9307,89%,0,8
the-king-and-i-4673,17-Aug-97,"$428,447",9159,87%,0,8
the-king-and-i-4673,24-Aug-97,"$413,922",9006,86%,0,8
the-king-and-i-4673,31-Aug-97,"$431,076",8774,83%,0,8
the-king-and-i-4673,07-Sep-97,"$234,900",4756,45%,0,8
the-king-and-i-4673,14-Sep-97,"$310,297",6819,65%,0,8
the-king-and-i-4673,21-Sep-97,"$338,058",7427,71%,0,8
the-king-and-i-4673,28-Sep-97,"$352,855",7923,75%,0,8
the-king-and-i-4673,05-Oct-97,"$380,452",8535,81%,0,8
the-king-and-i-4673,12-Oct-97,"$429,832",9480,90%,0,8
the-king-and-i-4673,19-Oct-97,"$409,935",9220,88%,0,8
the-king-and-i-4673,26-Oct-97,"$429,348",9599,91%,0,8
the-king-and-i-4673,02-Nov-97,"$292,274",6823,65%,0,8
the-king-and-i-4673,09-Nov-97,"$365,180",7793,74%,0,8
the-king-and-i-4673,16-Nov-97,"$383,879",7777,74%,0,8
the-king-and-i-4673,23-Nov-97,"$348,815",6888,66%,0,8
the-king-and-i-4673,30-Nov-97,"$554,578",9841,94%,0,8
the-king-and-i-4673,07-Dec-97,"$456,849",8412,80%,0,8
the-king-and-i-4673,14-Dec-97,"$414,643",7620,72%,0,8
the-king-and-i-4673,21-Dec-97,"$390,261",9004,86%,0,8
the-king-and-i-4673,28-Dec-97,"$538,535",10300,98%,0,8
the-king-and-i-4673,04-Jan-98,"$551,001",10081,96%,0,8
the-king-and-i-4673,11-Jan-98,"$329,937",7570,72%,0,8
the-king-and-i-4673,18-Jan-98,"$326,481",9071,86%,0,8
the-king-and-i-4673,25-Jan-98,"$302,288",8017,76%,0,8
the-king-and-i-4673,01-Feb-98,"$313,813",8421,80%,0,8
the-king-and-i-4673,08-Feb-98,"$304,583",8302,79%,0,8
the-king-and-i-4673,15-Feb-98,"$375,024",9306,89%,0,8
the-king-and-i-4673,22-Feb-98,"$410,381",9973,95%,0,8
the-king-and-i-4673,02-Jun-96,"$481,847",9865,94%,0,8
the-king-and-i-4673,09-Jun-96,"$554,423",9819,93%,0,8
the-king-and-i-4673,16-Jun-96,"$579,055",10030,95%,0,8
the-king-and-i-4673,23-Jun-96,"$597,277",10464,100%,0,8
the-king-and-i-4673,30-Jun-96,"$590,970",10331,98%,0,8
the-king-and-i-4673,07-Jul-96,"$525,395",9133,87%,0,8
the-king-and-i-4673,14-Jul-96,"$567,795",8831,84%,0,8
the-king-and-i-4673,21-Jul-96,"$591,955",10126,96%,0,8
the-king-and-i-4673,28-Jul-96,"$572,603",9830,94%,0,8
the-king-and-i-4673,04-Aug-96,"$562,156",9654,92%,0,8
the-king-and-i-4673,11-Aug-96,"$604,562",10268,98%,0,8
the-king-and-i-4673,18-Aug-96,"$599,381",10193,97%,0,8
the-king-and-i-4673,25-Aug-96,"$600,001",10091,96%,0,8
the-king-and-i-4673,01-Sep-96,"$578,970",9781,93%,0,8
the-king-and-i-4673,08-Sep-96,"$489,764",8086,77%,0,8
the-king-and-i-4673,15-Sep-96,"$488,021",8153,78%,0,8
